id,time,YITmean,YITmedian,date,Shooter,points for game,Home Team,Away Team,home,differenceinranking,differenceinwin,DifferenceAVGrebounds,differenceFGATT
7,36,0,0,1/5/2017,Al Jefferson,4,IND,BRO,1,-17,26.8,-1.9,0.3
7,37,1,1,1/7/2017,Al Jefferson,8,IND,NYK,1,-11,13.4,-3.2,-0.5
7,38,0,0,1/12/2017,Al Jefferson,4,DEN,IND,0,-5,2.4,-4.4,1.1
7,39,1,1,1/16/2017,Al Jefferson,10,IND,NOP,1,-8,9.7,-1.7,-0.5
7,40,1,1,1/18/2017,Al Jefferson,18,SAC,IND,0,-10,12.2,0.9,1
7,41,1,1,1/20/2017,Al Jefferson,14,LAL,IND,0,-15,19.5,-1.5,1.1
7,42,0,1,1/21/2017,Al Jefferson,6,UTA,IND,0,8,-11,-1.2,0
7,43,1,1,1/23/2017,Al Jefferson,10,IND,NYK,1,-11,13.4,-3.2,-0.5
7,44,1,1,1/26/2017,Al Jefferson,8,MIN,IND,0,-11,13.4,-0.4,0.5
7,45,1,1,1/27/2017,Al Jefferson,8,IND,SAC,1,-10,12.2,0.9,1
7,46,1,1,1/29/2017,Al Jefferson,8,IND,HOU,1,10,-15.9,-2.4,0.7
7,47,1,1,2/1/2017,Al Jefferson,8,ORL,IND,0,-13,15.8,-1.2,0.2
7,48,1,1,2/3/2017,Al Jefferson,8,BRO,IND,0,-17,26.8,-1.9,0.3
7,49,1,1,2/4/2017,Al Jefferson,12,IND,DET,1,-6,6.1,-3.7,1.2
7,50,1,1,2/6/2017,Al Jefferson,8,IND,OKL,1,3,-6.1,-4.6,0
7,51,0,0,2/8/2017,Al Jefferson,4,IND,CLE,1,8,-11,-1.7,1
7,52,0,1,2/10/2017,Al Jefferson,6,WAS,IND,0,4,-8.6,-0.9,0.9
7,53,1,1,2/11/2017,Al Jefferson,8,IND,MIL,1,0,0,1.6,-0.3
7,54,0,0,2/13/2017,Al Jefferson,2,IND,SAS,1,11,-23.2,-1.9,-0.9
7,55,0,1,2/15/2017,Al Jefferson,6,CLE,IND,0,8,-11,-1.7,1
7,56,1,1,2/16/2017,Al Jefferson,12,IND,WAS,1,4,-8.6,-0.9,0.9
7,57,0,0,3/5/2017,Al Jefferson,4,ATL,IND,0,2,-1.2,-2.3,0.2
7,58,0,0,3/6/2017,Al Jefferson,0,CHA,IND,0,-7,7.3,-1.6,0.2
7,59,1,1,3/8/2017,Al Jefferson,8,IND,DET,1,-6,6.1,-3.7,1.2
7,60,0,0,3/10/2017,Al Jefferson,4,MIL,IND,0,0,0,1.6,-0.3
7,61,0,0,3/19/2017,Al Jefferson,0,TOR,IND,0,8,-11,-1.3,0.1
7,62,1,1,3/20/2017,Al Jefferson,10,IND,UTA,1,8,-11,-1.2,0
7,63,0,0,3/22/2017,Al Jefferson,2,BOS,IND,0,9,-13.4,0,0.9
7,64,0,0,3/24/2017,Al Jefferson,4,IND,DEN,1,-5,2.4,-4.4,1.1
7,65,1,1,3/26/2017,Al Jefferson,12,IND,PHI,1,-14,17.1,-0.8,-0.1
8,1,1,0,11/9/2016,Alan Anderson,3,LAC,POR,1,-10,12.2,-0.7,-0.8
8,2,1,0,12/1/2016,Alan Anderson,3,CLE,LAC,0,0,0,-0.7,0.2
8,3,0,0,12/7/2016,Alan Anderson,0,LAC,GSW,1,4,-19.5,-1.4,-2.6
8,4,1,1,12/10/2016,Alan Anderson,7,LAC,NOP,1,-16,20.7,-0.7,-1.3
8,5,0,0,12/12/2016,Alan Anderson,0,LAC,POR,1,-10,12.2,-0.7,-0.8
8,6,0,0,12/14/2016,Alan Anderson,0,ORL,LAC,0,-21,26.8,-0.2,-0.6
8,7,1,0,12/16/2016,Alan Anderson,3,MIA,LAC,0,-10,12.2,-0.6,-1.5
8,8,0,0,12/20/2016,Alan Anderson,0,LAC,DEN,1,-13,13.4,-3.4,0.3
8,9,0,0,12/23/2016,Alan Anderson,0,LAC,DAL,1,-17,22,4.4,0.5
8,10,1,0,12/26/2016,Alan Anderson,2,LAC,DEN,1,-13,13.4,-3.4,0.3
8,11,1,1,12/28/2016,Alan Anderson,6,NOP,LAC,0,-16,20.7,-0.7,-1.3
8,12,1,1,12/30/2016,Alan Anderson,8,HOU,LAC,0,2,-4.9,-1.4,-0.1
8,13,1,1,12/31/2016,Alan Anderson,5,OKL,LAC,0,-5,4.9,-3.6,-0.8
8,14,1,0,1/14/2017,Alan Anderson,3,LAC,LAL,1,-23,30.5,-0.5,0.3
8,15,1,1,1/16/2017,Alan Anderson,4,LAC,OKL,1,-5,4.9,-3.6,-0.8
8,16,1,0,1/21/2017,Alan Anderson,3,DEN,LAC,0,-13,13.4,-3.4,0.3
8,17,1,1,1/28/2017,Alan Anderson,6,GSW,LAC,0,4,-19.5,-1.4,-2.6
8,18,0,0,2/1/2017,Alan Anderson,0,PHX,LAC,0,-24,32.9,-2,-0.7
8,19,0,0,2/8/2017,Alan Anderson,0,NYK,LAC,0,-19,24.4,-2.2,-1.3
8,20,1,1,2/11/2017,Alan Anderson,4,CHA,LAC,0,-15,18.3,-0.6,-0.6
8,21,1,0,2/13/2017,Alan Anderson,2,UTA,LAC,0,0,0,-0.2,-0.8
8,22,1,0,2/15/2017,Alan Anderson,3,LAC,ATL,1,-6,9.8,-1.3,-0.6
8,23,1,0,2/26/2017,Alan Anderson,2,LAC,CHA,1,-15,18.3,-0.6,-0.6
8,24,0,0,3/1/2017,Alan Anderson,0,LAC,HOU,1,2,-4.9,-1.4,-0.1
8,25,1,1,3/16/2017,Alan Anderson,7,DEN,LAC,0,-13,13.4,-3.4,0.3
8,26,0,0,3/30/2017,Alan Anderson,0,PHX,LAC,0,-24,32.9,-2,-0.7
8,27,0,0,4/1/2017,Alan Anderson,0,LAC,LAL,1,-23,30.5,-0.5,0.3
8,28,1,0,4/5/2017,Alan Anderson,3,LAC,DAL,1,-17,22,4.4,0.5
9,1,0,0,10/31/2016,Alan Williams,2,LAC,PHX,0,24,-32.9,2,0.7
9,2,0,0,11/12/2016,Alan Williams,2,PHX,BRO,1,-1,4.9,1.1,0.2
9,3,0,0,11/16/2016,Alan Williams,0,DEN,PHX,0,11,-19.5,-1.4,1
9,4,1,1,11/18/2016,Alan Williams,12,IND,PHX,0,16,-21.9,3,-0.1
9,5,1,1,11/19/2016,Alan Williams,10,PHI,PHX,0,2,-4.8,2.2,-0.2
9,6,0,1,11/21/2016,Alan Williams,4,WAS,PHX,0,20,-30.5,2.1,0.8
9,7,0,0,11/27/2016,Alan Williams,0,PHX,DEN,1,11,-19.5,-1.4,1
9,8,0,0,12/3/2016,Alan Williams,2,GSW,PHX,0,28,-52.4,0.6,-1.9
9,9,0,0,12/15/2016,Alan Williams,2,PHX,SAS,1,27,-45.1,1.1,-1
9,10,0,0,12/17/2016,Alan Williams,2,OKL,PHX,0,19,-28,-1.6,-0.1
9,11,0,0,12/21/2016,Alan Williams,0,PHX,HOU,1,26,-37.8,0.6,0.6
9,12,0,0,1/16/2017,Alan Williams,2,PHX,UTA,1,24,-32.9,1.8,-0.1
9,13,0,0,1/26/2017,Alan Williams,0,DEN,PHX,0,11,-19.5,-1.4,1
9,14,0,1,1/30/2017,Alan Williams,4,PHX,MEM,1,18,-23.1,2.2,0.7
9,15,0,0,2/4/2017,Alan Williams,0,PHX,MIL,1,16,-21.9,4.6,-0.4
9,16,1,1,2/10/2017,Alan Williams,14,PHX,CHI,1,14,-20.7,-1.3,0.1
9,17,0,0,2/11/2017,Alan Williams,0,HOU,PHX,0,26,-37.8,0.6,0.6
9,18,0,0,2/15/2017,Alan Williams,2,PHX,LAL,1,1,-2.4,1.5,1
9,19,1,1,2/24/2017,Alan Williams,16,CHI,PHX,0,14,-20.7,-1.3,0.1
9,20,1,1,2/26/2017,Alan Williams,14,MIL,PHX,0,16,-21.9,4.6,-0.4
9,21,1,1,2/28/2017,Alan Williams,10,MEM,PHX,0,18,-23.1,2.2,0.7
9,22,1,1,3/2/2017,Alan Williams,14,PHX,CHA,1,9,-14.6,1.4,0.1
9,23,1,1,3/3/2017,Alan Williams,14,PHX,OKL,1,19,-28,-1.6,-0.1
9,24,1,1,3/5/2017,Alan Williams,10,PHX,BOS,1,25,-35.3,3,0.8
9,25,1,1,3/7/2017,Alan Williams,10,PHX,WAS,1,20,-30.5,2.1,0.8
9,26,1,1,3/9/2017,Alan Williams,10,PHX,LAL,1,1,-2.4,1.5,1
9,27,1,1,3/11/2017,Alan Williams,10,DAL,PHX,0,7,-10.9,6.4,1.2
9,28,1,1,3/12/2017,Alan Williams,8,PHX,POR,1,14,-20.7,1.3,-0.1
9,29,1,1,3/15/2017,Alan Williams,12,PHX,SAC,1,6,-9.7,3.9,0.9
9,30,1,1,3/17/2017,Alan Williams,8,PHX,ORL,1,3,-6.1,1.8,0.1
9,31,1,1,3/19/2017,Alan Williams,8,DET,PHX,0,10,-15.8,-0.7,1.1
9,32,0,0,3/23/2017,Alan Williams,2,BRO,PHX,0,-1,4.9,1.1,0.2
9,33,1,1,3/24/2017,Alan Williams,6,BOS,PHX,0,25,-35.3,3,0.8
9,34,1,1,3/26/2017,Alan Williams,10,CHA,PHX,0,9,-14.6,1.4,0.1
9,35,0,1,3/28/2017,Alan Williams,4,ATL,PHX,0,18,-23.1,0.7,0.1
9,36,0,1,3/30/2017,Alan Williams,4,PHX,LAC,1,24,-32.9,2,0.7
9,37,1,1,4/1/2017,Alan Williams,8,POR,PHX,0,14,-20.7,1.3,-0.1
9,38,0,0,4/2/2017,Alan Williams,2,PHX,HOU,1,26,-37.8,0.6,0.6
9,39,1,1,4/5/2017,Alan Williams,10,PHX,GSW,1,28,-52.4,0.6,-1.9
10,1,0,0,1/2/2017,Alec Burks,0,BRO,UTA,0,-25,37.8,-0.7,0.3
10,2,0,1,1/5/2017,Alec Burks,2,TOR,UTA,0,0,0,-0.1,0.1
10,3,0,1,1/7/2017,Alec Burks,4,MIN,UTA,0,-19,24.4,0.8,0.5
10,4,0,1,1/13/2017,Alec Burks,2,UTA,DET,1,-14,17.1,-2.5,1.2
10,5,1,1,1/14/2017,Alec Burks,7,UTA,ORL,1,-21,26.8,0,0.2
10,6,0,0,1/16/2017,Alec Burks,0,PHX,UTA,0,-24,32.9,-1.8,0.1
10,7,0,1,1/20/2017,Alec Burks,3,DAL,UTA,0,-17,22,4.6,1.3
10,8,1,1,1/21/2017,Alec Burks,11,UTA,IND,1,-8,11,1.2,0
10,9,1,1,1/23/2017,Alec Burks,8,UTA,OKL,1,-5,4.9,-3.4,0
10,10,1,1,1/24/2017,Alec Burks,10,DEN,UTA,0,-13,13.4,-3.2,1.1
10,11,1,1,1/26/2017,Alec Burks,11,UTA,LAL,1,-23,30.5,-0.3,1.1
10,12,1,1,1/28/2017,Alec Burks,10,UTA,MEM,1,-6,9.8,0.4,0.8
10,13,1,1,2/1/2017,Alec Burks,5,UTA,MIL,1,-8,11,2.8,-0.3
10,14,0,1,2/4/2017,Alec Burks,2,UTA,CHA,1,-15,18.3,-0.4,0.2
10,15,1,1,2/6/2017,Alec Burks,7,ATL,UTA,0,-6,9.8,-1.1,0.2
10,16,1,1,2/8/2017,Alec Burks,9,NOP,UTA,0,-16,20.7,-0.5,-0.5
10,17,1,1,2/9/2017,Alec Burks,11,DAL,UTA,0,-17,22,4.6,1.3
10,18,0,1,2/11/2017,Alec Burks,2,UTA,BOS,1,1,-2.4,1.2,0.9
10,19,1,1,2/13/2017,Alec Burks,7,UTA,LAC,1,0,0,0.2,0.8
10,20,1,1,2/15/2017,Alec Burks,5,UTA,POR,1,-10,12.2,-0.5,0
10,21,0,1,2/24/2017,Alec Burks,2,MIL,UTA,0,-8,11,2.8,-0.3
10,22,0,1,2/26/2017,Alec Burks,4,WAS,UTA,0,-4,2.4,0.3,0.9
10,23,1,1,2/28/2017,Alec Burks,11,OKL,UTA,0,-5,4.9,-3.4,0
10,24,1,1,3/1/2017,Alec Burks,6,UTA,MIN,1,-19,24.4,0.8,0.5
10,25,1,1,3/3/2017,Alec Burks,8,UTA,BRO,1,-25,37.8,-0.7,0.3
10,26,1,1,3/5/2017,Alec Burks,6,SAC,UTA,0,-18,23.2,2.1,1
10,27,1,1,3/6/2017,Alec Burks,8,UTA,NOP,1,-16,20.7,-0.5,-0.5
10,28,1,1,3/8/2017,Alec Burks,10,HOU,UTA,0,2,-4.9,-1.2,0.7
10,29,1,1,3/11/2017,Alec Burks,13,OKL,UTA,0,-5,4.9,-3.4,0
10,30,0,0,3/13/2017,Alec Burks,0,UTA,LAC,1,0,0,0.2,0.8
10,31,0,1,3/15/2017,Alec Burks,4,DET,UTA,0,-14,17.1,-2.5,1.2
10,32,1,1,3/16/2017,Alec Burks,6,CLE,UTA,0,0,0,-0.5,1
10,33,1,1,3/18/2017,Alec Burks,9,CHI,UTA,0,-10,12.2,-3.1,0.2
10,34,0,1,3/20/2017,Alec Burks,4,IND,UTA,0,-8,11,1.2,0
10,35,0,0,3/22/2017,Alec Burks,0,UTA,NYK,1,-19,24.4,-2,-0.5
10,36,0,1,3/25/2017,Alec Burks,2,LAC,UTA,0,0,0,0.2,0.8
10,37,0,1,3/29/2017,Alec Burks,2,SAC,UTA,0,-18,23.2,2.1,1
10,38,1,1,4/4/2017,Alec Burks,5,UTA,POR,1,-10,12.2,-0.5,0
10,39,0,1,4/8/2017,Alec Burks,2,POR,UTA,0,-10,12.2,-0.5,0
10,40,0,1,4/10/2017,Alec Burks,2,GSW,UTA,0,4,-19.5,-1.2,-1.8
10,41,0,1,4/12/2017,Alec Burks,3,UTA,SAS,1,3,-12.2,-0.7,-0.9
11,1,0,0,10/26/2016,Alex Abrines,3,PHI,OKL,0,-17,23.2,3.8,-0.1
11,2,0,0,10/30/2016,Alex Abrines,2,OKL,LAL,1,-18,25.6,3.1,1.1
11,3,1,1,11/2/2016,Alex Abrines,6,LAC,OKL,0,5,-4.9,3.6,0.8
11,4,0,0,11/3/2016,Alex Abrines,3,GSW,OKL,0,9,-24.4,2.2,-1.8
11,5,0,0,11/5/2016,Alex Abrines,0,OKL,MIN,1,-14,19.5,4.2,0.5
11,6,1,1,11/7/2016,Alex Abrines,5,OKL,MIA,1,-5,7.3,3,-0.7
11,7,0,0,11/9/2016,Alex Abrines,3,OKL,TOR,1,5,-4.9,3.3,0.1
11,8,0,0,11/11/2016,Alex Abrines,2,OKL,LAC,1,5,-4.9,3.6,0.8
11,9,1,1,11/13/2016,Alex Abrines,7,OKL,ORL,1,-16,21.9,3.4,0.2
11,10,0,0,11/14/2016,Alex Abrines,3,DET,OKL,0,-9,12.2,0.9,1.2
11,11,1,1,11/16/2016,Alex Abrines,6,OKL,HOU,1,7,-9.8,2.2,0.7
11,12,1,1,11/18/2016,Alex Abrines,10,OKL,BRO,1,-20,32.9,2.7,0.3
11,13,1,1,11/20/2016,Alex Abrines,8,OKL,IND,1,-3,6.1,4.6,0
11,14,0,0,11/22/2016,Alex Abrines,0,LAL,OKL,0,-18,25.6,3.1,1.1
11,15,0,0,11/23/2016,Alex Abrines,0,SAC,OKL,0,-13,18.3,5.5,1
11,16,1,1,12/13/2016,Alex Abrines,5,POR,OKL,0,-5,7.3,2.9,0
11,17,0,0,12/14/2016,Alex Abrines,3,UTA,OKL,0,5,-4.9,3.4,0
11,18,0,0,12/17/2016,Alex Abrines,0,OKL,PHX,1,-19,28,1.6,0.1
11,19,1,1,12/19/2016,Alex Abrines,7,OKL,ATL,1,-1,4.9,2.3,0.2
11,20,1,1,12/21/2016,Alex Abrines,17,NOP,OKL,0,-11,15.8,2.9,-0.5
11,21,0,0,12/23/2016,Alex Abrines,3,BOS,OKL,0,6,-7.3,4.6,0.9
11,22,1,1,12/25/2016,Alex Abrines,9,OKL,MIN,1,-14,19.5,4.2,0.5
11,23,1,1,12/27/2016,Alex Abrines,14,MIA,OKL,0,-5,7.3,3,-0.7
11,24,1,1,12/29/2016,Alex Abrines,6,MEM,OKL,0,-1,4.9,3.8,0.8
11,25,1,1,12/31/2016,Alex Abrines,12,OKL,LAC,1,5,-4.9,3.6,0.8
11,26,1,1,1/2/2017,Alex Abrines,6,MIL,OKL,0,-3,6.1,6.2,-0.3
11,27,1,1,1/4/2017,Alex Abrines,6,CHA,OKL,0,-10,13.4,3,0.2
11,28,0,0,1/5/2017,Alex Abrines,2,HOU,OKL,0,7,-9.8,2.2,0.7
11,29,0,0,1/7/2017,Alex Abrines,3,OKL,DEN,1,-8,8.5,0.2,1.1
11,30,1,1,1/9/2017,Alex Abrines,7,CHI,OKL,0,-5,7.3,0.3,0.2
11,31,1,1,1/11/2017,Alex Abrines,6,OKL,MEM,1,-1,4.9,3.8,0.8
11,32,0,0,1/13/2017,Alex Abrines,0,MIN,OKL,0,-14,19.5,4.2,0.5
11,33,1,1,1/15/2017,Alex Abrines,9,SAC,OKL,0,-13,18.3,5.5,1
11,34,0,0,1/16/2017,Alex Abrines,2,LAC,OKL,0,5,-4.9,3.6,0.8
11,35,0,0,1/18/2017,Alex Abrines,2,GSW,OKL,0,9,-24.4,2.2,-1.8
11,36,0,0,1/23/2017,Alex Abrines,3,UTA,OKL,0,5,-4.9,3.4,0
11,37,1,1,1/25/2017,Alex Abrines,10,NOP,OKL,0,-11,15.8,2.9,-0.5
11,38,0,0,1/26/2017,Alex Abrines,3,OKL,DAL,1,-12,17.1,8,1.3
11,39,0,0,1/29/2017,Alex Abrines,0,CLE,OKL,0,5,-4.9,2.9,1
11,40,1,1,2/6/2017,Alex Abrines,6,IND,OKL,0,-3,6.1,4.6,0
11,41,0,0,2/9/2017,Alex Abrines,2,OKL,CLE,1,5,-4.9,2.9,1
11,42,1,1,2/13/2017,Alex Abrines,6,WAS,OKL,0,1,-2.5,3.7,0.9
11,43,1,1,2/15/2017,Alex Abrines,5,OKL,NYK,1,-14,19.5,1.4,-0.5
11,44,1,1,2/24/2017,Alex Abrines,19,OKL,LAL,1,-18,25.6,3.1,1.1
11,45,1,1,2/26/2017,Alex Abrines,11,OKL,NOP,1,-11,15.8,2.9,-0.5
11,46,1,1,2/28/2017,Alex Abrines,11,OKL,UTA,1,5,-4.9,3.4,0
11,47,1,1,3/2/2017,Alex Abrines,6,POR,OKL,0,-5,7.3,2.9,0
11,48,1,1,3/3/2017,Alex Abrines,13,PHX,OKL,0,-19,28,1.6,0.1
11,49,0,0,3/5/2017,Alex Abrines,0,DAL,OKL,0,-12,17.1,8,1.3
11,50,1,1,3/7/2017,Alex Abrines,5,OKL,POR,1,-5,7.3,2.9,0
11,51,0,0,3/9/2017,Alex Abrines,3,OKL,SAS,1,8,-17.1,2.7,-0.9
11,52,1,1,3/11/2017,Alex Abrines,5,OKL,UTA,1,5,-4.9,3.4,0
11,53,1,1,3/14/2017,Alex Abrines,13,BRO,OKL,0,-20,32.9,2.7,0.3
11,54,1,1,3/16/2017,Alex Abrines,8,TOR,OKL,0,5,-4.9,3.3,0.1
11,55,0,0,3/18/2017,Alex Abrines,2,OKL,SAC,1,-13,18.3,5.5,1
11,56,0,0,3/20/2017,Alex Abrines,0,OKL,GSW,1,9,-24.4,2.2,-1.8
11,57,0,0,3/22/2017,Alex Abrines,3,OKL,PHI,1,-17,23.2,3.8,-0.1
11,58,1,1,3/26/2017,Alex Abrines,11,HOU,OKL,0,7,-9.8,2.2,0.7
11,59,0,0,3/27/2017,Alex Abrines,0,DAL,OKL,0,-12,17.1,8,1.3
11,60,1,1,3/29/2017,Alex Abrines,6,ORL,OKL,0,-16,21.9,3.4,0.2
11,61,1,1,3/31/2017,Alex Abrines,5,OKL,SAS,1,8,-17.1,2.7,-0.9
11,62,0,0,4/2/2017,Alex Abrines,0,OKL,CHA,1,-10,13.4,3,0.2
11,63,1,1,4/4/2017,Alex Abrines,12,OKL,MIL,1,-3,6.1,6.2,-0.3
12,1,1,1,10/26/2016,Alex Len,6,PHX,SAC,1,6,-9.7,3.9,0.9
12,2,0,0,10/28/2016,Alex Len,2,OKL,PHX,0,19,-28,-1.6,-0.1
12,3,0,0,10/30/2016,Alex Len,4,PHX,GSW,1,28,-52.4,0.6,-1.9
12,4,1,1,10/31/2016,Alex Len,8,LAC,PHX,0,24,-32.9,2,0.7
12,5,1,1,11/2/2016,Alex Len,12,PHX,POR,1,14,-20.7,1.3,-0.1
12,6,0,0,11/4/2016,Alex Len,2,NOP,PHX,0,8,-12.2,1.3,-0.6
12,7,0,0,11/6/2016,Alex Len,4,LAL,PHX,0,1,-2.4,1.5,1
12,8,0,0,11/8/2016,Alex Len,2,POR,PHX,0,14,-20.7,1.3,-0.1
12,9,1,1,11/9/2016,Alex Len,14,PHX,DET,1,10,-15.8,-0.7,1.1
12,10,1,1,11/12/2016,Alex Len,8,PHX,BRO,1,-1,4.9,1.1,0.2
12,11,1,1,11/13/2016,Alex Len,8,GSW,PHX,0,28,-52.4,0.6,-1.9
12,12,0,0,11/16/2016,Alex Len,4,DEN,PHX,0,11,-19.5,-1.4,1
12,13,1,1,11/18/2016,Alex Len,10,IND,PHX,0,16,-21.9,3,-0.1
12,14,1,1,11/19/2016,Alex Len,8,PHI,PHX,0,2,-4.8,2.2,-0.2
12,15,1,1,11/21/2016,Alex Len,6,WAS,PHX,0,20,-30.5,2.1,0.8
12,16,1,1,11/23/2016,Alex Len,12,ORL,PHX,0,3,-6.1,1.8,0.1
12,17,1,1,11/25/2016,Alex Len,6,PHX,MIN,1,5,-8.5,2.6,0.4
12,18,0,0,11/27/2016,Alex Len,2,PHX,DEN,1,11,-19.5,-1.4,1
12,19,1,1,11/30/2016,Alex Len,6,PHX,ATL,1,18,-23.1,0.7,0.1
12,20,0,0,12/3/2016,Alex Len,2,GSW,PHX,0,28,-52.4,0.6,-1.9
12,21,1,1,12/6/2016,Alex Len,8,UTA,PHX,0,24,-32.9,1.8,-0.1
12,22,0,0,12/7/2016,Alex Len,4,PHX,IND,1,16,-21.9,3,-0.1
12,23,1,1,12/9/2016,Alex Len,12,LAL,PHX,0,1,-2.4,1.5,1
12,24,0,0,12/11/2016,Alex Len,2,PHX,NOP,1,8,-12.2,1.3,-0.6
12,25,1,1,12/17/2016,Alex Len,6,OKL,PHX,0,19,-28,-1.6,-0.1
12,26,0,0,12/19/2016,Alex Len,0,MIN,PHX,0,5,-8.5,2.6,0.4
12,27,1,1,12/21/2016,Alex Len,8,PHX,HOU,1,26,-37.8,0.6,0.6
12,28,1,1,12/23/2016,Alex Len,6,PHX,PHI,1,2,-4.8,2.2,-0.2
12,29,0,0,12/26/2016,Alex Len,4,HOU,PHX,0,26,-37.8,0.6,0.6
12,30,0,0,12/28/2016,Alex Len,4,SAS,PHX,0,27,-45.1,1.1,-1
12,31,0,0,12/29/2016,Alex Len,4,PHX,TOR,1,24,-32.9,1.7,0
12,32,0,0,12/31/2016,Alex Len,4,UTA,PHX,0,24,-32.9,1.8,-0.1
12,33,1,1,1/2/2017,Alex Len,10,LAC,PHX,0,24,-32.9,2,0.7
12,34,1,1,1/3/2017,Alex Len,8,PHX,MIA,1,14,-20.7,1.4,-0.8
12,35,1,1,1/5/2017,Alex Len,12,DAL,PHX,0,7,-10.9,6.4,1.2
12,36,0,0,1/8/2017,Alex Len,2,PHX,CLE,1,24,-32.9,1.3,0.9
12,37,1,1,1/12/2017,Alex Len,6,PHX,DAL,1,7,-10.9,6.4,1.2
12,38,0,0,1/14/2017,Alex Len,2,PHX,SAS,1,27,-45.1,1.1,-1
12,39,1,1,1/16/2017,Alex Len,6,PHX,UTA,1,24,-32.9,1.8,-0.1
12,40,0,0,1/19/2017,Alex Len,4,CLE,PHX,0,24,-32.9,1.3,0.9
12,41,0,0,1/21/2017,Alex Len,0,NYK,PHX,0,5,-8.5,-0.2,-0.6
12,42,0,0,1/22/2017,Alex Len,4,TOR,PHX,0,24,-32.9,1.7,0
12,43,1,1,1/24/2017,Alex Len,8,PHX,MIN,1,5,-8.5,2.6,0.4
12,44,0,0,1/26/2017,Alex Len,4,DEN,PHX,0,11,-19.5,-1.4,1
12,45,0,0,1/28/2017,Alex Len,0,PHX,DEN,1,11,-19.5,-1.4,1
12,46,1,1,1/30/2017,Alex Len,6,PHX,MEM,1,18,-23.1,2.2,0.7
12,47,0,0,2/1/2017,Alex Len,0,PHX,LAC,1,24,-32.9,2,0.7
12,48,0,0,2/3/2017,Alex Len,2,SAC,PHX,0,6,-9.7,3.9,0.9
12,49,1,1,2/4/2017,Alex Len,6,PHX,MIL,1,16,-21.9,4.6,-0.4
12,50,0,0,2/6/2017,Alex Len,2,NOP,PHX,0,8,-12.2,1.3,-0.6
12,51,1,1,2/8/2017,Alex Len,11,MEM,PHX,0,18,-23.1,2.2,0.7
12,52,1,1,2/11/2017,Alex Len,10,HOU,PHX,0,26,-37.8,0.6,0.6
12,53,1,1,2/13/2017,Alex Len,8,PHX,NOP,1,8,-12.2,1.3,-0.6
12,54,1,1,2/15/2017,Alex Len,10,PHX,LAL,1,1,-2.4,1.5,1
12,55,0,0,2/24/2017,Alex Len,4,CHI,PHX,0,14,-20.7,-1.3,0.1
12,56,0,0,2/26/2017,Alex Len,4,MIL,PHX,0,16,-21.9,4.6,-0.4
12,57,1,1,2/28/2017,Alex Len,8,MEM,PHX,0,18,-23.1,2.2,0.7
12,58,0,0,3/2/2017,Alex Len,4,PHX,CHA,1,9,-14.6,1.4,0.1
12,59,0,0,3/3/2017,Alex Len,4,PHX,OKL,1,19,-28,-1.6,-0.1
12,60,1,1,3/5/2017,Alex Len,6,PHX,BOS,1,25,-35.3,3,0.8
12,61,1,1,3/7/2017,Alex Len,6,PHX,WAS,1,20,-30.5,2.1,0.8
12,62,1,1,3/9/2017,Alex Len,8,PHX,LAL,1,1,-2.4,1.5,1
12,63,1,1,3/15/2017,Alex Len,6,PHX,SAC,1,6,-9.7,3.9,0.9
12,64,1,1,3/17/2017,Alex Len,6,PHX,ORL,1,3,-6.1,1.8,0.1
12,65,1,1,3/19/2017,Alex Len,11,DET,PHX,0,10,-15.8,-0.7,1.1
12,66,1,1,3/21/2017,Alex Len,10,MIA,PHX,0,14,-20.7,1.4,-0.8
12,67,1,1,3/23/2017,Alex Len,9,BRO,PHX,0,-1,4.9,1.1,0.2
12,68,1,1,3/24/2017,Alex Len,8,BOS,PHX,0,25,-35.3,3,0.8
12,69,1,1,3/26/2017,Alex Len,6,CHA,PHX,0,9,-14.6,1.4,0.1
12,70,1,1,3/28/2017,Alex Len,6,ATL,PHX,0,18,-23.1,0.7,0.1
12,71,1,1,3/30/2017,Alex Len,8,PHX,LAC,1,24,-32.9,2,0.7
12,72,1,1,4/1/2017,Alex Len,10,POR,PHX,0,14,-20.7,1.3,-0.1
12,73,0,0,4/2/2017,Alex Len,4,PHX,HOU,1,26,-37.8,0.6,0.6
12,74,1,1,4/5/2017,Alex Len,6,PHX,GSW,1,28,-52.4,0.6,-1.9
13,1,0,0,4/2/2017,Alex Poythress,8,TOR,PHI,0,22,-28.1,-0.5,0.2
13,2,0,1,4/4/2017,Alex Poythress,9,PHI,BRO,1,-3,9.7,-1.1,0.4
13,3,0,0,4/6/2017,Alex Poythress,2,PHI,CHI,1,12,-15.9,-3.5,0.3
13,4,0,0,4/8/2017,Alex Poythress,4,PHI,MIL,1,14,-17.1,2.4,-0.2
13,5,1,1,4/10/2017,Alex Poythress,15,PHI,IND,1,14,-17.1,0.8,0.1
13,6,1,1,4/12/2017,Alex Poythress,18,NYK,PHI,0,3,-3.7,-2.4,-0.4
14,1,0,0,10/26/2016,Alexis Ajinca,0,NOP,DEN,1,3,-7.3,-2.7,1.6
14,2,1,1,10/29/2016,Alexis Ajinca,4,SAS,NOP,0,19,-32.9,-0.2,-0.4
14,3,0,1,11/1/2016,Alexis Ajinca,2,NOP,MIL,1,8,-9.7,3.3,0.2
